1010.2809	210
1011.7608	247
1013.2408	256
1014.7207	267
1016.2006	335
1017.6805	255
1019.1603	247
1020.6402	258
1022.1201	300
1023.5999	274
1025.0797	288
1026.5596	289
1028.0393	273
1029.519	229
1030.9989	319
1032.4786	323
1033.9584	342
1035.4381	324
1036.9177	283
1038.3975	278
1039.8772	301
1041.3568	283
1042.8364	302
1044.316	336
1045.7957	341
1047.2753	290
1048.7549	344
1050.2345	344
1051.714	348
1053.1936	313
1054.6731	346
1056.1526	356
1057.6322	330
1059.1116	319
1060.5911	386
1062.0706	306
1063.55	288
1065.0294	306
1066.5089	321
1067.9883	317
1069.4677	300
1070.947	353
1072.4264	344
1073.9058	363
1075.385	348
1076.8644	341
1078.3436	356
1079.8229	321
1081.3021	368
1082.7814	328
1084.2606	328
1085.7399	272
1087.2191	331
1088.6982	280
1090.1775	402
1091.6566	187
1093.1357	285
1094.6149	311
1096.094	323
1097.5731	284
1099.0521	301
1100.5313	269
1102.0103	301
1103.4894	259
1104.9684	272
1106.4474	246
1107.9264	240
1109.4053	222
1110.8843	239
1112.3632	272
1113.8422	235
1115.321	201
1116.7999	255
1118.2788	223
1119.7577	218
1121.2366	218
1122.7153	207
1124.1942	218
1125.673	234
1127.1517	200
1128.6305	156
1130.1093	199
1131.588	185
1133.0668	167
1134.5454	136
1136.0242	152
1137.5028	180
1138.9814	134
1140.4601	119
1141.9387	100
1143.4174	140
1144.8959	136
1146.3745	116
1147.853	125
1149.3315	164
1150.8102	121
1152.2887	153
1153.7671	146
1155.2456	155
1156.7241	112
1158.2025	103
1159.6809	111
1161.1593	62
1162.6377	119
1164.1161	114
1165.5945	136
1167.0729	129
1168.5511	137
1170.0294	136
1171.5078	108
1172.9861	39
1174.4644	103
1175.9425	125
1177.4208	131
1178.899	104


Date and Time:                Thu Sep 12 12:07:08.000 2019
Software Version:             4.30.30034.0
Temperature (C):              -70
Model:                        DU490_17
Data Type:                    Counts (Bg Corrected)
Acquisition Mode:             Accumulate
Trigger Mode:                 Internal
Exposure Time (secs):         5
Accumulate Cycle Time (secs): 5.0052
Frequency (Hz):               0.19979
Number of Accumulations:      5
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         true
Vertical Shift Speed (usecs): 0
Pixel Readout Time (usecs):   10
Serial Number:                22317
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR328i:
Serial Number:                
Wavelength (nm):              800
Grating Groove Density (l/mm):50.032
Grating Blaze:                600nm
Output Flipper Port:          Side
Filter:                       4-Empty 1

