118.3601,163
119.9045,160
121.44888,164
122.99327,166
124.53765,160
126.08204,163
127.62642,166
129.17081,142
130.71518,155
132.25957,162
133.80394,153
135.34831,160
136.89268,155
138.43706,154
139.98143,154
141.5258,156
143.07016,161
144.61453,163
146.15889,160
147.70326,159
149.24762,148
150.79198,164
152.33633,153
153.88069,160
155.42503,150
156.96939,146
158.51373,146
160.05809,163
161.60243,163
163.14677,148
164.69112,161
166.23544,145
167.77979,159
169.32411,147
170.86845,155
172.41278,154
173.95711,142
175.50143,147
177.04575,147
178.59007,147
180.13438,142
181.6787,148
183.22302,146
184.76732,139
186.31163,148
187.85594,143
189.40024,151
190.94453,147
192.48883,165
194.03313,143
195.57742,152
197.1217,143
198.666,145
200.21028,144
201.75456,158
203.29884,152
204.84311,148
206.38739,140
207.93166,139
209.47592,150
211.02019,157
212.56444,140
214.1087,130
215.65295,132
217.1972,139
218.74146,142
220.28569,151
221.82994,151
223.37418,154
224.91841,147
226.46265,131
228.00687,146
229.55109,127
231.09531,138
232.63953,139
234.18375,137
235.72795,142
237.27217,127
238.81638,140
240.36057,140
241.90477,134
243.44896,148
244.99315,132
246.53734,127
248.08151,150
249.6257,128
251.16988,141
252.71404,142
254.25821,148
255.80237,130
257.34653,131
258.89069,142
260.43484,129
261.97897,136
263.52313,142
265.06726,140
266.61139,136
268.15555,134
269.69968,136
271.24377,129
272.7879,135
274.33203,131
275.87613,140
277.42023,132
278.96432,127
280.50842,142
282.05252,146
283.59662,132
285.14072,139
286.68478,131
288.22885,147
289.77292,145
291.31699,148
292.86105,137
294.40512,165
295.94916,148
297.49323,153
299.03726,146
300.5813,152
302.12534,170
303.66937,177
305.21338,215
306.75742,240
308.30142,266
309.84543,254
311.38943,270
312.93344,301
314.47745,303
316.02142,344
317.56543,387
319.10941,427
320.65338,446
322.19733,474
323.7413,473
325.28528,498
326.82922,513
328.37317,539
329.91711,542
331.46106,566
333.00497,570
334.54892,584
336.09283,597
337.63675,599
339.18066,613
340.72458,611
342.26849,622
343.81238,644
345.35626,648
346.90015,631
348.44403,648
349.98792,658
351.53177,655
353.07562,652
354.61948,627
356.16333,650
357.70718,653
359.25104,627
360.79486,633
362.33868,646
363.88251,639
365.42633,647
366.97012,645
368.51395,656
370.05774,667
371.60153,673
373.14532,682
374.68909,706
376.23285,733
377.77664,744
379.3204,768
380.86414,796
382.4079,816
383.95163,846
385.49536,912
387.03909,958
388.58282,1035
390.12656,1135
391.67026,2159
393.21396,4602
394.75766,6769
396.30136,8349
397.84503,9410
399.3887,10432
400.93237,16920
402.47604,44615
404.01971,114086
405.56335,250003
407.10699,469371
408.65063,719483
410.19427,919821
411.73788,949519
413.28152,775576
414.82513,525231
416.36874,292622
417.91232,138523
419.4559,61487
420.99951,24754
422.54309,10308
424.08664,5850
425.63022,3976
427.17377,3008
428.71732,2423
430.26086,2001
431.80438,1758
433.3479,1585
434.89142,1450
436.43494,1368
437.97845,1297
439.52194,1244
441.06543,1205
442.60892,1142
444.1524,1113
445.69586,1104
447.23932,1046
448.78278,1042
450.32623,1026
451.86966,989
453.41309,949
454.95651,937
456.49994,893
458.04333,863
459.58673,831
461.13013,797
462.67349,783
464.21689,773
465.76025,747
467.30362,732
468.84695,709
470.39032,703
471.93365,703
473.47699,686
475.02029,655
476.5636,654
478.1069,631
479.65021,636
481.19351,619
482.73679,597
484.28006,597
485.8233,567
487.36658,572
488.90982,539
490.45306,546
491.99628,529
493.53952,533
495.08273,513
496.62595,489
498.16913,483
499.71231,478
501.25549,473
502.79868,468
504.34183,461
505.88498,440
507.42813,438
508.97128,423
510.5144,415
512.0575,416
513.60065,411
515.14374,383
516.68683,386
518.22992,394
519.77301,368
521.31604,383
522.85913,363
524.40216,365
525.94519,341
527.48822,322
529.03125,341
530.57428,344
532.11731,333
533.66028,335
535.20325,332
536.74622,327
538.28918,330
539.83215,307
541.37512,297
542.91803,310
544.461,296
546.00391,288
547.54681,285
549.08972,282
550.63263,268
552.17548,276
553.71838,283
555.26123,275
556.80408,268
558.34692,265
559.88977,254
561.43262,250
562.9754,241
564.51825,242
566.06104,244
567.60382,248
569.14661,262
570.68939,239
572.23212,235
573.7749,225
575.31763,243
576.86035,222
578.40308,215
579.94574,220
581.48846,214
583.03113,205
584.57385,204
586.11652,199
587.65918,203
589.20178,199
590.74445,199
592.28711,184
593.82971,196
595.37231,200
596.91492,181
598.45746,195
600.00006,173
601.5426,171
603.08521,172
604.62775,183
606.17029,177
607.71277,179
609.25531,181
610.79779,174
612.34033,175
613.88281,161
615.42523,164
616.96771,151
618.51019,160
620.05261,179
621.59503,171
623.13745,151
624.67987,152
626.22223,157
627.76465,160
629.30701,161
630.84937,153
632.39172,146
633.93408,153
635.47638,148
637.01874,150
638.56104,145
640.10333,143
641.64563,127
643.18787,138
644.73016,142
646.2724,149
647.81464,148
649.35687,135
650.89911,154
652.44128,148
653.98352,135
655.5257,131
657.06787,135
658.60999,136
660.15216,134
661.69427,139
663.23645,149
664.77856,137
666.32062,121
667.86273,130
669.40485,129
670.9469,131
672.48895,120
674.03101,131
675.573,139
677.11505,121
678.65704,139
680.19904,114
681.74103,117
683.28302,127
684.82495,126
686.36694,135
687.90887,127
689.45081,129
690.99268,126
692.53461,116
694.07648,132
695.61835,128
697.16022,112
698.70209,102
700.24396,124
701.78577,114
703.32758,122
704.86938,120
706.41119,118
707.95294,120
709.49469,125
711.03644,112
712.57819,110
714.11993,114
715.66168,117
717.20337,108
718.74506,118
720.28674,121
721.82837,112
723.37006,118
724.91168,121
726.45331,121
727.99493,121
729.53656,121
731.07813,147
732.61969,136
734.16125,145
735.70282,137
737.24432,134
738.78589,137
740.32739,137
741.8689,142
743.4104,147
744.95184,136
746.49329,135
748.03473,132
749.57617,134
751.11761,153
752.659,130
754.20038,144
755.74176,138
757.28314,136
758.82452,136
760.36584,134
761.90717,150
763.44849,138
764.98981,127
766.53107,160
768.07233,128
769.61359,126
771.15485,136
772.69611,139
774.2373,155
775.7785,147
777.3197,124
778.86084,141
780.40204,148
781.94318,139
783.48431,138
785.02545,143
786.56653,149
788.10767,147
789.64874,146
791.18976,141
792.73083,165
794.27185,177
795.81293,212
797.35388,333
798.8949,473
800.43591,566
801.97687,659
803.51782,759
805.05872,1090
806.59967,2581
808.14056,6128
809.68146,12915
811.22235,23187
812.76324,35468
814.30408,46129
815.84491,50355
817.38574,45156
818.92657,33879
820.46735,21787
822.00812,12089
823.54889,6156
825.08966,3014
826.63037,1457
828.17108,793
829.71179,527
831.2525,417
832.79315,342
834.33386,285
835.87451,247
837.4151,228
838.95575,211
840.49634,196
842.03693,160
843.57751,161
845.11804,142
846.65863,145
848.19916,141
849.73962,131
851.28015,122
852.82062,131
854.36108,125
855.90155,125
857.44196,120
858.98242,123
860.52283,109
862.06317,104
863.60358,106
865.14392,102
866.68427,101
868.22461,111
869.76495,103
871.30524,100
872.84552,105
874.3858,104
875.92603,89
877.46625,88
879.00647,86
880.54669,91
882.08685,94
883.62708,95
885.16724,88
886.70734,84
888.2475,72
889.7876,94
891.3277,82
892.86774,80
894.40784,89
895.94788,92
897.48792,84
899.02789,65
900.56793,71
902.10791,70
903.64789,68
905.18781,74
906.72772,77
908.2677,77
909.80756,76
911.34747,68
912.88733,70
914.42719,61
915.96704,80
917.50684,66
919.04663,63
920.58643,67
922.12622,67
923.66595,66
925.20569,59
926.74542,62
928.2851,67
929.82483,53
931.3645,67
932.90411,59
934.44379,64
935.9834,64
937.52301,59
939.06256,57
940.60217,60
942.14172,69
943.68127,59
945.22076,43
946.76025,65
948.29974,58
949.83923,68
951.37866,56
952.91809,61
954.45752,59
955.99695,54
957.53632,49
959.07568,60
960.61505,50
962.15436,53
963.69366,54
965.23297,50
966.77228,65
968.31152,55
969.85077,65
971.39001,69
972.9292,51
974.46838,47
976.00757,50
977.54675,66
979.08588,43
980.625,55
982.16412,64
983.70319,60
985.24225,61
986.78131,52
988.32037,62
989.85938,64
991.39838,53
992.93738,53
994.47632,61
996.01526,43
997.5542,57
999.09314,43
1000.632,48
1002.1709,50
1003.7097,47
1005.2486,48
1006.7874,48
1008.3262,64
1009.865,53
1011.4037,61
1012.9425,43
1014.4812,46
1016.02,56
1017.5587,58
1019.0973,52
1020.636,52
1022.1746,49
1023.7132,49
1025.2518,44
1026.7904,66
1028.329,56
1029.8676,57
1031.406,58
1032.9446,55
1034.483,46
1036.0215,60
1037.5599,46
1039.0984,57
1040.6368,51
1042.1752,55
1043.7136,59
1045.252,50
1046.7903,62
1048.3286,53
1049.8669,33
1051.4052,49
1052.9435,53
1054.4817,44
1056.0199,54
1057.5581,52
1059.0963,56
1060.6345,53
1062.1726,50
1063.7108,49
1065.2489,54
1066.787,55
1068.3251,48
1069.8632,38
1071.4011,48
1072.9392,49
1074.4772,50
1076.0151,58
1077.5531,39
1079.0911,49
1080.6289,45
1082.1669,52
1083.7047,53
1085.2426,63
1086.7804,42
1088.3182,36
1089.8561,53
1091.3938,58
1092.9316,54
1094.4694,52
1096.0071,60
1097.5448,63
1099.0824,48
1100.6201,46
1102.1577,49
1103.6954,42
1105.233,48
1106.7706,48
1108.3081,28
1109.8457,46
1111.3832,59
1112.9207,58
1114.4581,36
1115.9956,48
1117.5331,43
1119.0706,42
1120.6079,52
1122.1453,52
1123.6826,55
1125.22,49
1126.7573,54
1128.2947,42
1129.8319,51
1131.3691,55
1132.9064,53
1134.4436,50
1135.9808,54
1137.5179,45
1139.0552,53
1140.5923,57
1142.1294,58
1143.6665,52
1145.2036,54
1146.7406,67
1148.2777,77
1149.8147,57
1151.3517,70
1152.8887,64
1154.4255,71
1155.9625,76
1157.4994,77
1159.0364,78
1160.5732,77
1162.11,73
1163.6469,63
1165.1837,68
1166.7205,71
1168.2572,80
1169.7939,83
1171.3307,77
1172.8673,88
1174.4041,83
1175.9407,92
1177.4773,88
1179.0139,73
1180.5505,85
1182.087,74
1183.6237,65
1185.1602,80
1186.6967,86
1188.2332,88
1189.7697,95
1191.306,94
1192.8425,86
1194.3789,101
1195.9153,110
1197.4517,99
1198.9879,126
1200.5243,181
1202.0605,297
1203.5968,394
1205.1331,445
1206.6693,543
1208.2054,750
1209.7417,1734
1211.2778,4154
1212.814,8886
1214.3501,16010
1215.8861,24754
1217.4222,33863
1218.9583,39979
1220.4943,40199
1222.0303,34802
1223.5663,25861
1225.1022,16485
1226.6382,9338
1228.1741,5121
1229.71,2719
1231.2458,1409
1232.7817,758
1234.3175,508
1235.8533,391
1237.389,315
1238.9248,270
1240.4606,230
1241.9963,196
1243.532,182
1245.0676,153
1246.6033,137
1248.1389,131
1249.6746,127
1251.2101,114
1252.7456,92
1254.2811,107
1255.8167,98
1257.3522,90
1258.8876,94
1260.4231,90
1261.9585,78
1263.4939,71
1265.0293,78
1266.5646,72
1268.1,69
1269.6353,79
1271.1705,68
1272.7058,68
1274.241,70
1275.7762,60
1277.3114,56
1278.8466,57
1280.3817,46
1281.9167,53
1283.4519,67
1284.9869,54
1286.522,60
1288.057,61
1289.592,66
1291.127,70
1292.662,62
1294.1969,55
1295.7318,53
1297.2667,52
1298.8015,60
1300.3363,51
1301.8712,62
1303.406,68
1304.9407,69
1306.4755,58
1308.0101,54
1309.5449,47
1311.0796,63
1312.6141,66
1314.1488,53
1315.6833,74
1317.218,61
1318.7526,70
1320.287,65
1321.8215,59
1323.356,54
1324.8905,78
1326.4249,69
1327.9594,71
1329.4937,59
1331.0281,68
1332.5624,61
1334.0967,80
1335.631,76
1337.1652,64
1338.6995,68
1340.2336,72
1341.7678,66
1343.302,78
1344.8362,73
1346.3702,82
1347.9043,77
1349.4384,63
1350.9724,71
1352.5065,64
1354.0404,74
1355.5743,71
1357.1083,62
1358.6422,80
1360.1761,63
1361.71,57
1363.2438,66
1364.7776,47
1366.3114,54
1367.8452,57
1369.3789,65
1370.9126,61
1372.4463,55
1373.98,68
1375.5137,58
1377.0472,56
1378.5808,52
1380.1144,61
1381.6479,59
1383.1815,61
1384.715,54
1386.2484,58
1387.7819,43


Date and Time:                Tue Mar 3 11:39:48.000 2020
Software Version:             4.30.30034.0
Temperature (C):              -70
Model:                        DU420_BX2DD
Data Type:                    Counts (Bg Corrected)
Acquisition Mode:             Accumulate
Trigger Mode:                 Internal
Exposure Time (secs):         0.50001
Accumulate Cycle Time (secs): 0.50001
Frequency (Hz):               2
Number of Accumulations:      20
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 8.25
Pixel Readout Time (usecs):   10
Serial Number:                21398
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR328i:
Serial Number:                
Wavelength (nm):              600
Grating Groove Density (l/mm):50.032
Grating Blaze:                600nm
Output Flipper Port:          Direct
Filter:                       4-Empty 1

