1008.8009	621
1010.2809	626
1011.7608	659
1013.2408	672
1014.7207	711
1016.2006	786
1017.6805	724
1019.1603	721
1020.6402	714
1022.1201	733
1023.5999	732
1025.0797	820
1026.5596	762
1028.0393	804
1029.519	756
1030.9989	810
1032.4786	830
1033.9584	814
1035.4381	844
1036.9177	853
1038.3975	799
1039.8772	881
1041.3568	836
1042.8364	909
1044.316	881
1045.7957	883
1047.2753	870
1048.7549	905
1050.2345	950
1051.714	915
1053.1936	916
1054.6731	912
1056.1526	879
1057.6322	903
1059.1116	857
1060.5911	942
1062.0706	915
1063.55	870
1065.0294	850
1066.5089	892
1067.9883	883
1069.4677	872
1070.947	936
1072.4264	888
1073.9058	932
1075.385	882
1076.8644	865
1078.3436	859
1079.8229	847
1081.3021	870
1082.7814	857
1084.2606	839
1085.7399	749
1087.2191	797
1088.6982	806
1090.1775	865
1091.6566	733
1093.1357	769
1094.6149	772
1096.094	806
1097.5731	780
1099.0521	770
1100.5313	758
1102.0103	689
1103.4894	675
1104.9684	694
1106.4474	638
1107.9264	671
1109.4053	627
1110.8843	614
1112.3632	651
1113.8422	603
1115.321	610
1116.7999	616
1118.2788	600
1119.7577	593
1121.2366	537
1122.7153	526
1124.1942	497
1125.673	462
1127.1517	453
1128.6305	408
1130.1093	404
1131.588	378
1133.0668	363
1134.5454	353
1136.0242	339
1137.5028	330
1138.9814	290
1140.4601	272
1141.9387	262
1143.4174	255
1144.8959	210
1146.3745	262
1147.853	209
1149.3315	292
1150.8102	221
1152.2887	203
1153.7671	278
1155.2456	255
1156.7241	240
1158.2025	211
1159.6809	225
1161.1593	168
1162.6377	300
1164.1161	277
1165.5945	236
1167.0729	271
1168.5511	242
1170.0294	230
1171.5078	204
1172.9861	178
1174.4644	194
1175.9425	220
1177.4208	170
1178.899	170


Date and Time:                Thu Sep 12 12:04:17.000 2019
Software Version:             4.30.30034.0
Temperature (C):              -70
Model:                        DU490_17
Data Type:                    Counts (Bg Corrected)
Acquisition Mode:             Accumulate
Trigger Mode:                 Internal
Exposure Time (secs):         5
Accumulate Cycle Time (secs): 5.0052
Frequency (Hz):               0.19979
Number of Accumulations:      5
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         true
Vertical Shift Speed (usecs): 0
Pixel Readout Time (usecs):   10
Serial Number:                22317
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR328i:
Serial Number:                
Wavelength (nm):              800
Grating Groove Density (l/mm):50.032
Grating Blaze:                600nm
Output Flipper Port:          Side
Filter:                       4-Empty 1

