1364.0249	38
1365.5018	51
1366.9788	39
1368.4557	101
1369.9326	38
1371.4095	38
1372.8864	1
1374.3633	16
1375.8401	46
1377.317	-7
1378.7938	40
1380.2706	2
1381.7474	78
1383.2242	-4
1384.7009	1
1386.1777	55
1387.6544	46
1389.1312	60
1390.6079	16
1392.0846	64
1393.5613	24
1395.038	-30
1396.5146	32
1397.9912	-22
1399.4679	12
1400.9445	-5
1402.421	10
1403.8976	-7
1405.3743	51
1406.8507	24
1408.3273	-38
1409.8038	7
1411.2803	51
1412.7568	-4
1414.2333	31
1415.7097	59
1417.1862	-11
1418.6626	0
1420.139	-4
1421.6154	41
1423.0918	-1
1424.5681	37
1426.0446	20
1427.5209	47
1428.9972	19
1430.4735	18
1431.9497	77
1433.426	37
1434.9023	21
1436.3785	27
1437.8547	20
1439.3309	55
1440.8071	12
1442.2833	39
1443.7595	46
1445.2357	-12
1446.7118	9
1448.1879	53
1449.6641	63
1451.1401	30
1452.6162	42
1454.0923	41
1455.5682	11
1457.0443	26
1458.5203	42
1459.9963	70
1461.4723	50
1462.9482	23
1464.4242	-24
1465.9001	-6
1467.376	5
1468.8519	-2
1470.3278	61
1471.8037	22
1473.2795	51
1474.7554	2
1476.2312	67
1477.7069	36
1479.1827	32
1480.6584	82
1482.1343	66
1483.61	80
1485.0857	-24
1486.5614	17
1488.0371	13
1489.5128	134
1490.9884	-15
1492.4641	25
1493.9397	59
1495.4153	38
1496.8909	29
1498.3665	31
1499.842	11
1501.3175	3
1502.7931	-9
1504.2686	41
1505.744	27
1507.2195	61
1508.6949	-8
1510.1704	16
1511.6458	34
1513.1212	43
1514.5966	56
1516.072	79
1517.5474	4
1519.0227	61
1520.4979	0
1521.9733	16
1523.4486	64
1524.9238	53
1526.399	-8
1527.8743	42
1529.3495	63
1530.8247	75
1532.2999	18
1533.775	-4
1535.2502	-1
1536.7253	43
1538.2004	52
1539.6755	31
1541.1506	-5
1542.6257	55
1544.1007	-43
1545.5758	40
1547.0508	44
1548.5258	93
1550.0007	45
1551.4757	45
1552.9506	8
1554.4255	61
1555.9004	23
1557.3754	9
1558.8502	48
1560.3251	11
1561.7999	25
1563.2747	19
1564.7495	48
1566.2242	55
1567.699	43
1569.1737	8
1570.6484	-2
1572.1232	2
1573.5979	65
1575.0725	65
1576.5472	3
1578.0219	41


Date and Time:                Thu Sep 12 12:05:34.000 2019
Software Version:             4.30.30034.0
Temperature (C):              -70
Model:                        DU490_17
Data Type:                    Counts (Bg Corrected)
Acquisition Mode:             Accumulate
Trigger Mode:                 Internal
Exposure Time (secs):         5
Accumulate Cycle Time (secs): 5.0052
Frequency (Hz):               0.19979
Number of Accumulations:      5
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         true
Vertical Shift Speed (usecs): 0
Pixel Readout Time (usecs):   10
Serial Number:                22317
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR328i:
Serial Number:                
Wavelength (nm):              1200
Grating Groove Density (l/mm):50.032
Grating Blaze:                600nm
Output Flipper Port:          Side
Filter:                       3-850 LPDi

