1362.5479	62
1364.0249	70
1365.5018	52
1366.9788	-12
1368.4557	132
1369.9326	50
1371.4095	19
1372.8864	49
1374.3633	70
1375.8401	24
1377.317	18
1378.7938	40
1380.2706	6
1381.7474	49
1383.2242	-37
1384.7009	22
1386.1777	-5
1387.6544	29
1389.1312	56
1390.6079	2
1392.0846	81
1393.5613	17
1395.038	-12
1396.5146	-11
1397.9912	24
1399.4679	38
1400.9445	42
1402.421	33
1403.8976	-3
1405.3743	9
1406.8507	70
1408.3273	-49
1409.8038	-30
1411.2803	60
1412.7568	35
1414.2333	20
1415.7097	99
1417.1862	21
1418.6626	-10
1420.139	-3
1421.6154	14
1423.0918	-1
1424.5681	30
1426.0446	43
1427.5209	-5
1428.9972	-47
1430.4735	8
1431.9497	60
1433.426	74
1434.9023	19
1436.3785	9
1437.8547	-7
1439.3309	33
1440.8071	23
1442.2833	-8
1443.7595	50
1445.2357	49
1446.7118	4
1448.1879	39
1449.6641	26
1451.1401	55
1452.6162	40
1454.0923	65
1455.5682	25
1457.0443	53
1458.5203	-10
1459.9963	25
1461.4723	51
1462.9482	-44
1464.4242	-87
1465.9001	27
1467.376	53
1468.8519	1
1470.3278	54
1471.8037	35
1473.2795	79
1474.7554	37
1476.2312	38
1477.7069	53
1479.1827	53
1480.6584	63
1482.1343	74
1483.61	64
1485.0857	13
1486.5614	42
1488.0371	31
1489.5128	82
1490.9884	-60
1492.4641	13
1493.9397	32
1495.4153	42
1496.8909	39
1498.3665	24
1499.842	2
1501.3175	16
1502.7931	6
1504.2686	13
1505.744	-2
1507.2195	34
1508.6949	26
1510.1704	25
1511.6458	79
1513.1212	64
1514.5966	78
1516.072	97
1517.5474	46
1519.0227	26
1520.4979	8
1521.9733	51
1523.4486	30
1524.9238	74
1526.399	-14
1527.8743	21
1529.3495	42
1530.8247	-3
1532.2999	-19
1533.775	-27
1535.2502	7
1536.7253	98
1538.2004	52
1539.6755	13
1541.1506	15
1542.6257	30
1544.1007	-14
1545.5758	27
1547.0508	-1
1548.5258	91
1550.0007	13
1551.4757	28
1552.9506	3
1554.4255	68
1555.9004	28
1557.3754	7
1558.8502	3
1560.3251	2
1561.7999	59
1563.2747	34
1564.7495	67
1566.2242	33
1567.699	47
1569.1737	59
1570.6484	-24
1572.1232	20
1573.5979	31
1575.0725	31
1576.5472	-22
1578.0219	42


Date and Time:                Thu Sep 12 12:06:19.000 2019
Software Version:             4.30.30034.0
Temperature (C):              -70
Model:                        DU490_17
Data Type:                    Counts (Bg Corrected)
Acquisition Mode:             Accumulate
Trigger Mode:                 Internal
Exposure Time (secs):         5
Accumulate Cycle Time (secs): 5.0052
Frequency (Hz):               0.19979
Number of Accumulations:      5
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         true
Vertical Shift Speed (usecs): 0
Pixel Readout Time (usecs):   10
Serial Number:                22317
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR328i:
Serial Number:                
Wavelength (nm):              1200
Grating Groove Density (l/mm):50.032
Grating Blaze:                600nm
Output Flipper Port:          Side
Filter:                       3-850 LPDi

