382.54205	56078	
382.83298	56171	
383.12393	56065	
383.41486	56169	
383.70578	55979	
383.9967	59256	
384.28763	56519	
384.57855	56423	
384.86948	55749	
385.1604	56640	
385.45132	57899	
385.74225	58804	
386.03317	55918	
386.32407	57335	
386.61499	55855	
386.90591	57086	
387.19684	56481	
387.48773	56210	
387.77866	55843	
388.06958	56383	
388.36047	56065	
388.6514	56419	
388.94229	56313	
389.23322	56370	
389.52411	56763	
389.81503	56378	
390.10593	56546	
390.39685	56157	
390.68774	57434	
390.97864	55737	
391.26956	56518	
391.56046	56078	
391.85135	56301	
392.14224	56301	
392.43317	57028	
392.72406	55929	
393.01495	56489	
393.30585	56076	
393.59674	56498	
393.88763	56532	
394.17853	56057	
394.46942	56969	
394.76031	56268	
395.05121	56436	
395.3421	55880	
395.63297	55819	
395.92386	56658	
396.21475	56376	
396.50565	56362	
396.79651	57468	
397.0874	56461	
397.3783	56937	
397.66916	55923	
397.96005	56342	
398.25092	55663	
398.54181	56723	
398.83267	56483	
399.12357	55905	
399.41443	56581	
399.70529	56777	
399.99619	56068	
400.28705	56249	
400.57791	56402	
400.8688	56218	
401.15967	56240	
401.45053	55886	
401.74139	56100	
402.03226	57292	
402.32312	56865	
402.61398	58176	
402.90485	56410	
403.19571	56250	
403.48657	64698	
403.77744	56398	
404.0683	56482	
404.35916	56339	
404.64999	56157	
404.94086	57370	
405.23172	57282	
405.52258	55789	
405.81342	56264	
406.10428	56389	
406.39514	56394	
406.68597	59481	
406.97684	56154	
407.26767	56855	
407.55853	55889	
407.84937	55956	
408.1402	56672	
408.43106	56296	
408.72189	56731	
409.01273	55677	
409.30356	55634	
409.59442	56293	
409.88525	56463	
410.17609	56402	
410.46692	55846	
410.75775	55881	
411.04858	56345	
411.33942	56256	
411.63025	56095	
411.92108	56052	
412.21191	55305	
412.50275	56148	
412.79358	56587	
413.08438	56023	
413.37521	55847	
413.66605	55747	
413.95685	56437	
414.24768	56268	
414.53851	57749	
414.82932	56323	
415.12015	56100	
415.41095	56094	
415.70178	55781	
415.99258	55774	
416.28342	55689	
416.57422	55937	
416.86502	56354	
417.15582	56334	
417.44666	56201	
417.73746	57233	
418.02826	55932	
418.31906	55895	
418.60986	56133	
418.90067	55857	
419.19147	55887	
419.48227	56101	
419.77307	56141	
420.06387	56582	
420.35468	58603	
420.64548	56544	
420.93628	56274	
421.22705	56386	
421.51785	56360	
421.80865	55941	
422.09943	56381	
422.39023	56480	
422.68103	56194	
422.9718	56314	
423.2626	55975	
423.55338	59421	
423.84415	56108	
424.13495	56857	
424.42572	56563	
424.71649	56251	
425.00729	57310	
425.29807	55852	
425.58884	56229	
425.87961	58912	
426.17038	55709	
426.46115	55912	
426.75192	55799	
427.04269	57373	
427.33347	56087	
427.62424	57720	
427.91501	56186	
428.20578	56892	
428.49655	56047	
428.78732	56129	
429.07806	56554	
429.36884	56302	
429.65961	55730	
429.95035	56667	
430.24112	56088	
430.53186	56509	
430.82263	55722	
431.11337	55822	
431.40414	55792	
431.69489	56111	
431.98563	56000	
432.2764	56998	
432.56714	55825	
432.85788	57320	
433.14862	56483	
433.43936	57638	
433.7301	56517	
434.02084	56107	
434.31158	56326	
434.60233	55700	
434.89307	57436	
435.18381	55806	
435.47455	57714	
435.76529	55726	
436.05603	56135	
436.34674	55791	
436.63748	59331	
436.92822	56508	
437.21893	56320	
437.50967	57695	
437.80038	57305	
438.09113	56364	
438.38184	55569	
438.67258	56120	
438.96329	56937	
439.254	56707	
439.54474	56152	
439.83545	56155	
440.12616	56824	
440.41687	56086	
440.70758	56059	
440.99829	55713	
441.289	56447	
441.57971	56107	
441.87042	58340	
442.16113	56151	
442.45184	56285	
442.74255	57318	
443.03326	56520	
443.32394	56467	
443.61465	56472	
443.90536	56739	
444.19604	55653	
444.48676	56345	
444.77747	56436	
445.06815	56110	
445.35883	55843	
445.64954	57482	
445.94022	55858	
446.23093	55960	
446.52161	55948	
446.81229	56297	
447.10297	57072	
447.39365	56187	
447.68433	55724	
447.97504	56010	
448.26572	56378	
448.55637	57914	
448.84705	56267	
449.13773	56755	
449.42841	57168	
449.71909	55891	
450.00977	56417	
450.30042	55853	
450.59109	56449	
450.88177	57919	
451.17242	57878	
451.4631	56003	
451.75375	55929	
452.04443	55690	
452.33508	57438	
452.62576	56687	
452.91641	56552	
453.20706	55790	
453.49771	55675	
453.78839	58210	
454.07904	56113	
454.36969	56446	
454.66034	56279	
454.95099	55918	
455.24164	56208	
455.53229	56323	
455.82294	56323	
456.11356	56054	
456.40421	57669	
456.69485	56889	
456.9855	58374	
457.27612	56337	
457.56677	56235	
457.85742	56549	
458.14804	56282	
458.43869	56988	
458.72931	56058	
459.01993	60444	
459.31058	56559	
459.6012	55617	
459.89182	56608	
460.18243	57801	
460.47308	56382	
460.7637	56249	
461.05432	56361	
461.34494	56149	
461.63556	55582	
461.92618	55790	
462.2168	56469	
462.50739	59162	
462.798	56874	
463.08862	56867	
463.37924	56488	
463.66983	56674	
463.96045	56112	
464.25104	56123	
464.54166	56097	
464.83224	56264	
465.12286	56382	
465.41345	56610	
465.70407	57108	
465.99466	57284	
466.28525	56432	
466.57584	56421	
466.86642	56109	
467.15704	56602	
467.44763	56257	
467.73822	57558	
468.02881	56258	
468.31937	56682	
468.60995	56455	
468.90054	56120	
469.19113	55860	
469.48172	55620	
469.77228	57418	
470.06287	56175	
470.35345	55942	
470.64401	55617	
470.9346	55763	
471.22516	56298	
471.51572	55849	
471.8063	55578	
472.09686	55634	
472.38742	56250	
472.67798	55384	
472.96857	56004	
473.25912	55691	
473.54968	55974	
473.84024	55984	
474.1308	56075	
474.42136	56324	
474.71191	56692	
475.00244	55828	
475.293	56216	
475.58356	56227	
475.87411	57856	
476.16464	56210	
476.4552	57598	
476.74573	56693	
477.03629	56435	
477.32681	56718	
477.61737	56262	
477.9079	55877	
478.19843	55548	
478.48895	56458	
478.77951	56164	
479.07004	55672	
479.36057	57231	
479.65109	56753	
479.94162	55997	
480.23215	56742	
480.52267	56454	
480.81317	55886	
481.1037	56089	
481.39423	56082	
481.68475	56514	
481.97525	56307	
482.26578	56764	
482.55627	57059	
482.8468	56450	
483.1373	56588	
483.42783	56747	
483.71832	55784	
484.00882	57105	
484.29935	57280	
484.58984	56462	
484.88034	56141	
485.17084	56960	
485.46133	56129	
485.75183	55881	
486.04233	57213	
486.33282	57835	
486.62332	57508	
486.91379	55873	
487.20428	55440	
487.49478	58284	
487.78528	56073	
488.07574	56330	
488.36624	55895	
488.65671	55845	
488.9472	57450	
489.23767	56471	
489.52814	56186	
489.81863	56605	
490.1091	55497	
490.39957	57094	
490.69003	56252	
490.9805	56494	
491.27097	55856	
491.56143	56103	
491.8519	56004	
492.14236	55711	
492.43283	56732	
492.72327	56316	
493.01373	56159	
493.3042	57747	
493.59464	55586	
493.8851	56296	
494.17554	55739	
494.466	56905	
494.75644	55921	
495.04691	55901	
495.33734	56150	
495.62778	55733	
495.91821	55808	
496.20865	57164	
496.49911	57971	
496.78955	55714	
497.07999	57093	
497.37039	56971	
497.66083	56020	
497.95126	57100	
498.2417	55556	
498.53214	57985	
498.82254	56521	
499.11298	56348	
499.40338	56159	
499.69382	56013	
499.98422	56658	
500.27466	57865	
500.56506	56196	
500.85547	55993	
501.1459	56212	
501.43631	58466	
501.72672	55412	
502.01712	55659	
502.30753	55738	
502.59793	56482	
502.88834	56364	
503.17874	56523	
503.46912	56768	
503.75952	56621	
504.04993	56341	
504.3403	58201	
504.63071	56541	
504.92111	56235	
505.21149	55568	
505.50186	55950	
505.79227	57010	
506.08264	59356	
506.37302	56025	
506.66342	56224	
506.9538	56104	
507.24417	55950	
507.53455	56254	
507.82492	56625	
508.1153	56962	
508.40567	56143	
508.69601	56437	
508.98639	56694	
509.27676	56363	
509.56714	56237	
509.85748	56387	
510.14786	56782	
510.4382	58021	
510.72858	57280	
511.01892	56225	
511.30927	55961	
511.59964	55560	
511.88998	56243	
512.1803	55666	
512.47064	56552	
512.76105	56410	
513.05139	56376	
513.34167	56847	
513.63202	56104	
513.92236	57478	
514.21271	56355	
514.50305	55782	
514.7934	55819	
515.08374	56126	
515.37402	57180	
515.66437	57554	
515.95471	57241	
516.24506	56585	
516.53534	56096	
516.82568	57699	
517.11597	56666	
517.40631	56517	
517.69666	56078	
517.98694	56667	
518.27728	60974	
518.56757	55813	
518.85785	56711	
519.14819	58126	
519.43848	56142	
519.72876	55655	
520.0191	56390	
520.30939	56639	
520.59967	56446	
520.89001	56100	
521.1803	57112	
521.47058	56061	
521.76086	56725	
522.05115	55915	
522.34143	55980	
522.63171	57016	
522.922	57657	
523.21228	55844	
523.50256	55724	
523.79285	56425	
524.08313	56313	
524.37341	57993	
524.6637	56548	
524.95398	58293	
525.2442	56730	
525.53448	55934	
525.82477	56397	
526.11505	56109	
526.40527	56050	
526.69556	56200	
526.98584	56701	
527.27606	56516	
527.56635	55911	
527.85657	56019	
528.14685	55754	
528.43707	55826	
528.72736	55768	
529.01758	57483	
529.3078	56715	
529.59808	56866	
529.88831	56044	
530.17853	57051	
530.46881	57199	
530.75903	55916	
531.04926	56308	
531.33948	56127	
531.6297	56212	
531.91992	55941	
532.21014	57266	
532.50043	55873	
532.79065	57147	
533.08087	56065	
533.37103	57009	
533.66125	55966	
533.95148	57422	
534.2417	56315	
534.53192	55681	
534.82214	58078	
535.11237	56240	
535.40253	56825	
535.69275	56129	
535.98297	56997	
536.27313	55989	
536.56335	59260	
536.85358	57028	
537.14374	56062	
537.43396	56027	
537.72412	56645	
538.01434	56454	
538.3045	55900	
538.59473	56079	
538.88489	56463	
539.17505	57590	
539.46527	56228	
539.75543	56369	
540.04559	56283	
540.33575	57369	
540.62598	56253	
540.91614	57183	
541.2063	58655	
541.49646	58226	
541.78662	55523	
542.07678	56016	
542.36694	56329	
542.6571	57181	
542.94727	57138	
543.23743	57060	
543.52759	56646	
543.81775	57985	
544.10785	56672	
544.39801	56161	
544.68817	56438	
544.97833	55421	
545.26843	55671	
545.55859	56543	
545.84875	56473	
546.13885	56593	
546.42902	56665	
546.71918	55697	
547.00928	56938	
547.29938	56505	
547.58954	56527	
547.87964	56961	
548.1698	56932	
548.4599	56281	
548.75	56469	
549.04016	56263	
549.33026	56694	
549.62036	55869	
549.91046	57820	
550.20062	56181	
550.49072	56405	
550.78082	58061	
551.07092	55944	
551.36102	56928	
551.65112	56877	
551.94122	55872	
552.23132	62275	
552.52142	57907	
552.81152	57010	
553.10156	56609	
553.39166	57831	
553.68176	56597	
553.97186	57998	
554.26196	56681	
554.552	56940	
554.8421	56244	
555.13214	56380	
555.42224	56314	
555.71234	58174	
556.00238	55492	
556.29248	56368	
556.58252	56938	
556.87256	56014	
557.16266	57855	
557.4527	57058	
557.7428	56613	
558.03284	56219	
558.32288	56830	
558.61292	57246	
558.90302	56105	
559.19305	57066	
559.48309	56289	
559.77313	56764	
560.06317	57186	
560.35321	55972	
560.64325	56246	
560.93329	56803	
561.22333	55944	
561.51337	56218	
561.80341	56925	
562.09344	58168	
562.38342	56241	
562.67346	56176	
562.9635	55478	
563.25354	57319	
563.54352	55993	
563.83356	55968	
564.1236	57536	
564.41357	56404	
564.70361	57366	
564.99359	56586	
565.28363	55955	
565.57361	56288	
565.86359	55899	
566.15363	56883	
566.4436	56965	
566.73358	56033	
567.02362	58653	
567.3136	56250	
567.60358	55582	
567.89355	55311	
568.18353	55610	
568.47357	56355	
568.76355	56894	
569.05353	56519	
569.34351	56656	
569.63348	56487	
569.92346	56291	
570.21338	56392	
570.50336	56381	
570.79333	56658	
571.08331	56498	
571.37329	56731	
571.66321	56258	
571.95319	56757	
572.24316	58855	
572.53308	57503	
572.82306	56399	
573.11304	56345	
573.40295	57080	
573.69293	56833	
573.98285	55993	
574.27283	56155	
574.56274	56219	
574.85266	56549	
575.14264	56675	
575.43256	57509	
575.72247	56093	
576.01239	58926	
576.30237	58102	
576.59229	56007	
576.8822	58343	
577.17212	56012	
577.46204	55872	
577.75195	56170	
578.04187	56142	
578.33179	56450	
578.6217	57689	
578.91162	55838	
579.20154	55864	
579.49139	55618	
579.78131	56522	
580.07123	55947	
580.36115	57378	
580.651	56462	
580.94092	55898	
581.23077	56402	
581.52069	57197	
581.81061	56293	
582.10046	56711	
582.39032	57327	
582.68024	56231	
582.97009	56203	
583.26001	56138	
583.54987	57191	
583.83972	55763	
584.12958	56886	
584.41949	56595	
584.70935	56511	
584.99921	55923	
585.28906	56076	
585.57892	56170	
585.86877	56791	
586.15863	56318	
586.44849	55628	
586.73834	56886	
587.0282	55736	
587.31805	56603	
587.60791	55910	
587.89771	56137	
588.18756	56564	
588.47742	57860	
588.76727	56050	
589.05707	56838	
589.34692	55915	
589.63672	57925	
589.92657	57952	
590.21637	56592	
590.50623	57554	
590.79602	57200	
591.08588	56874	
591.37567	57585	
591.66547	56300	
591.95532	56156	
592.24512	56147	
592.53491	58371	
592.82471	57205	
593.1145	56103	
593.40436	57453	
593.69415	55953	
593.98395	55823	
594.27374	56730	
594.56354	55828	
594.85333	56539	
595.14307	56655	
595.43286	56839	
595.72266	56025	
596.01245	56894	
596.30225	56306	
596.59198	56635	
596.88177	56795	
597.17157	55979	
597.4613	57096	
597.7511	56011	
598.04083	56983	
598.33063	56919	
598.62036	56280	
598.91016	56338	
599.19989	56045	
599.48962	56731	
599.77942	56212	
600.06915	56630	
600.35889	55894	
600.64862	56544	
600.93835	57620	
601.22815	56187	
601.51788	56051	
601.80762	57694	
602.09735	56332	
602.38708	56690	
602.67682	56198	
602.96655	57556	
603.25623	55995	
603.54596	55984	
603.83569	57217	
604.12543	56261	
604.4151	56556	
604.70483	55803	
604.99457	56448	
605.28424	56029	
605.57397	56734	
605.86365	56512	
606.15338	57513	
606.44305	56101	
606.73279	57463	
607.02246	55969	
607.31213	55938	
607.60187	56165	
607.89154	56549	
608.18121	56452	
608.47089	55890	
608.76062	57099	
609.05029	56262	
609.33997	55785	
609.62964	56590	
609.91931	56289	
610.20898	56812	
610.49866	56139	
610.78833	56379	
611.07794	56460	
611.36761	58161	
611.65729	56418	
611.94696	59874	
612.23657	57505	
612.52625	56429	
612.81592	57262	
613.10553	56353	
613.3952	56779	
613.68481	56355	
613.97449	56032	
614.2641	56168	
614.55377	55682	
614.84338	56746	
615.133	57832	
615.42267	56804	
615.71228	56998	
616.00189	56223	
616.2915	56818	
616.58112	56312	
616.87073	57389	
617.16034	57156	
617.44995	58489	
617.73956	56310	
618.02917	57603	
618.31879	56511	
618.6084	55970	
618.89801	58656	
619.18762	56594	
619.47717	56412	
619.76678	56698	
620.0564	56611	
620.34595	58473	
620.63556	56004	
620.92511	56584	
621.21472	56737	
621.50427	58392	
621.79388	56766	
622.08344	56147	
622.37299	55758	
622.6626	57665	
622.95215	56310	
623.2417	56579	
623.53125	56836	
623.82086	56372	
624.11041	58692	
624.39996	56368	
624.68951	57157	
624.97906	56495	
625.26862	56454	
625.55817	57277	
625.84766	56938	
626.13721	56197	
626.42676	56786	
626.71631	56275	
627.00586	60204	
627.29535	56805	
627.5849	57335	
627.87439	56315	
628.16394	57573	
628.45349	56534	
628.74298	56356	
629.03247	57450	
629.32202	57446	
629.61151	56412	
629.90106	57231	
630.19055	56653	
630.48004	56380	
630.76953	56985	
631.05902	56604	
631.34857	56320	
631.63806	57133	
631.92755	57149	
632.21704	56156	
632.50653	56706	
632.79602	57961	
633.08545	55982	
633.37494	56739	
633.66443	55947	
633.95392	56473	
634.24335	57313	
634.53284	56662	
634.82233	56660	
635.11176	56165	
635.40125	56978	
635.69067	57491	
635.98016	55845	
636.26959	57141	
636.55908	56107	
636.84851	56193	
637.13794	56294	
637.42743	58364	
637.71686	57051	
638.00629	56357	
638.29572	56266	
638.58514	57123	
638.87457	56708	
639.164	57474	
639.45343	57003	
639.74286	56671	
640.03229	57100	
640.32172	56670	
640.61115	56691	
640.90057	56542	
641.18994	57373	
641.47937	56768	
641.7688	57054	
642.05817	56013	
642.3476	56806	
642.63702	57983	
642.92639	56333	
643.21582	58060	
643.50519	57692	
643.79456	56607	
644.08398	58233	
644.37335	56843	
644.66272	56684	
644.95209	56114	
645.24152	57764	
645.53088	60417	
645.82025	58159	
