382.54205	56079	56113	
382.83298	56237	56219	
383.12393	56035	55989	
383.41486	56227	56267	
383.70578	56016	55971	
383.9967	59012	59190	
384.28763	56433	56425	
384.57855	56413	56330	
384.86948	55839	55832	
385.1604	56778	56661	
385.45132	57773	57958	
385.74225	58832	58869	
386.03317	55759	55839	
386.32407	57447	57395	
386.61499	55938	55943	
386.90591	57130	57127	
387.19684	56398	56377	
387.48773	56315	56264	
387.77866	55834	55904	
388.06958	56523	56450	
388.36047	56026	56127	
388.6514	56350	56334	
388.94229	56355	56442	
389.23322	56395	56386	
389.52411	56653	56696	
389.81503	56471	56500	
390.10593	56584	56605	
390.39685	56241	56212	
390.68774	57519	57472	
390.97864	55755	55724	
391.26956	56527	56473	
391.56046	56067	56105	
391.85135	56366	56310	
392.14224	56331	56230	
392.43317	57010	57091	
392.72406	55904	56032	
393.01495	56375	56480	
393.30585	56082	56078	
393.59674	56596	56382	
393.88763	56322	56348	
394.17853	55940	55865	
394.46942	57003	57037	
394.76031	56259	56202	
395.05121	56403	56351	
395.3421	55945	55864	
395.63297	55795	55689	
395.92386	56783	56808	
396.21475	56240	56331	
396.50565	56327	56355	
396.79651	57450	57404	
397.0874	56376	56369	
397.3783	56870	56808	
397.66916	55963	55978	
397.96005	56246	56431	
398.25092	55693	55687	
398.54181	56723	56649	
398.83267	56528	56517	
399.12357	55941	55901	
399.41443	56505	56523	
399.70529	56877	56810	
399.99619	56141	56174	
400.28705	56277	56201	
400.57791	56435	56361	
400.8688	56189	56153	
401.15967	56314	56289	
401.45053	55917	55877	
401.74139	56159	56185	
402.03226	57353	57133	
402.32312	56743	56907	
402.61398	58013	57948	
402.90485	56079	56042	
403.19571	55808	55854	
403.48657	64756	64796	
403.77744	56369	56396	
404.0683	56429	56525	
404.35916	56348	56451	
404.64999	56056	56074	
404.94086	57369	57412	
405.23172	57319	57381	
405.52258	55854	55932	
405.81342	56218	56327	
406.10428	56333	56352	
406.39514	56430	56523	
406.68597	59371	59494	
406.97684	56223	56194	
407.26767	57028	57030	
407.55853	55773	55909	
407.84937	55910	56002	
408.1402	56553	56525	
408.43106	56363	56365	
408.72189	56838	56805	
409.01273	55705	55680	
409.30356	55720	55767	
409.59442	56324	56381	
409.88525	56318	56381	
410.17609	56414	56366	
410.46692	55741	55807	
410.75775	55892	56037	
411.04858	56367	56398	
411.33942	56201	56156	
411.63025	56137	56095	
411.92108	55907	55982	
412.21191	55404	55387	
412.50275	56012	56112	
412.79358	56464	56548	
413.08438	56073	56069	
413.37521	55809	55821	
413.66605	55742	55724	
413.95685	56527	56585	
414.24768	56300	56300	
414.53851	57726	57682	
414.82932	56280	56210	
415.12015	56203	56244	
415.41095	56042	56038	
415.70178	55853	55902	
415.99258	55584	55657	
416.28342	55583	55576	
416.57422	55846	56017	
416.86502	56243	56280	
417.15582	56313	56327	
417.44666	56255	56210	
417.73746	57262	57195	
418.02826	56029	55856	
418.31906	55786	55904	
418.60986	56101	55982	
418.90067	55893	55831	
419.19147	56079	55951	
419.48227	56135	56001	
419.77307	56252	56225	
420.06387	56633	56612	
420.35468	58613	58639	
420.64548	56583	56563	
420.93628	56265	56207	
421.22705	56322	56381	
421.51785	56327	56391	
421.80865	55862	55900	
422.09943	56365	56467	
422.39023	56456	56428	
422.68103	56311	56206	
422.9718	56265	56267	
423.2626	55924	55930	
423.55338	59465	59392	
423.84415	56025	56045	
424.13495	56876	56917	
424.42572	56491	56594	
424.71649	56403	56271	
425.00729	57462	57428	
425.29807	55882	55872	
425.58884	56259	56253	
425.87961	58852	58908	
426.17038	55708	55743	
426.46115	55949	56004	
426.75192	55731	55798	
427.04269	57296	57543	
427.33347	56087	56048	
427.62424	57639	57711	
427.91501	56101	56084	
428.20578	56833	56854	
428.49655	55949	56013	
428.78732	56218	56270	
429.07806	56433	56492	
429.36884	56319	56213	
429.65961	55661	55611	
429.95035	56529	56563	
430.24112	56044	56156	
430.53186	56521	56521	
430.82263	55716	55740	
431.11337	55789	55754	
431.40414	55936	55836	
431.69489	55970	55997	
431.98563	55985	55897	
432.2764	56806	57016	
432.56714	55677	55660	
432.85788	57274	57402	
433.14862	56614	56602	
433.43936	57486	57480	
433.7301	56423	56569	
434.02084	56138	56186	
434.31158	56169	56241	
434.60233	55753	55704	
434.89307	57441	57471	
435.18381	55780	55823	
435.47455	57793	57829	
435.76529	55716	55800	
436.05603	56035	56124	
436.34674	55876	55813	
436.63748	59361	59347	
436.92822	56548	56677	
437.21893	56352	56397	
437.50967	57787	57788	
437.80038	57428	57379	
438.09113	56224	56199	
438.38184	55517	55480	
438.67258	56082	56088	
438.96329	57090	57140	
439.254	56631	56741	
439.54474	56186	56085	
439.83545	56195	56176	
440.12616	56917	56757	
440.41687	56002	55998	
440.70758	56012	55952	
440.99829	55676	55749	
441.289	56421	56318	
441.57971	56091	56162	
441.87042	58138	58215	
442.16113	56185	56169	
442.45184	56337	56249	
442.74255	57259	57373	
443.03326	56567	56620	
443.32394	56482	56421	
443.61465	56415	56416	
443.90536	56817	56705	
444.19604	55639	55509	
444.48676	56399	56422	
444.77747	56531	56435	
445.06815	56045	56016	
445.35883	55832	55856	
445.64954	57496	57694	
445.94022	55945	55867	
446.23093	56041	55995	
446.52161	55942	55857	
446.81229	56265	56251	
447.10297	57048	57100	
447.39365	56163	56226	
447.68433	55690	55742	
447.97504	56128	55940	
448.26572	56253	56256	
448.55637	57903	57973	
448.84705	56202	56358	
449.13773	56808	56758	
449.42841	57084	57147	
449.71909	55902	55966	
450.00977	56421	56410	
450.30042	55768	55800	
450.59109	56483	56442	
450.88177	58004	58085	
451.17242	57922	57905	
451.4631	56019	55959	
451.75375	55875	55962	
452.04443	55594	55661	
452.33508	57478	57510	
452.62576	56722	56849	
452.91641	56428	56462	
453.20706	55663	55724	
453.49771	55698	55680	
453.78839	58277	58236	
454.07904	56019	56155	
454.36969	56461	56403	
454.66034	56461	56291	
454.95099	56005	55863	
455.24164	56254	56184	
455.53229	56312	56286	
455.82294	56309	56293	
456.11356	56136	56085	
456.40421	57684	57692	
456.69485	56900	56889	
456.9855	58323	58453	
457.27612	56425	56343	
457.56677	56202	56293	
457.85742	56508	56532	
458.14804	56399	56318	
458.43869	57035	57046	
458.72931	56124	56138	
459.01993	60423	60421	
459.31058	56429	56351	
459.6012	55661	55673	
459.89182	56564	56613	
460.18243	57786	57826	
460.47308	56409	56410	
460.7637	56217	56137	
461.05432	56299	56334	
461.34494	56126	56121	
461.63556	55646	55632	
461.92618	55696	55651	
462.2168	56533	56517	
462.50739	59148	59121	
462.798	56819	56810	
463.08862	56841	56806	
463.37924	56532	56465	
463.66983	56564	56626	
463.96045	56114	56107	
464.25104	56166	56091	
464.54166	56152	55987	
464.83224	56329	56147	
465.12286	56453	56362	
465.41345	56553	56550	
465.70407	57159	57080	
465.99466	57261	57167	
466.28525	56475	56438	
466.57584	56421	56370	
466.86642	56133	56237	
467.15704	56487	56483	
467.44763	56231	56096	
467.73822	57643	57480	
468.02881	56186	56102	
468.31937	56612	56706	
468.60995	56422	56380	
468.90054	56011	56037	
469.19113	55866	55837	
469.48172	55460	55540	
469.77228	57330	57338	
470.06287	56274	56169	
470.35345	55968	55932	
470.64401	55569	55578	
470.9346	55875	56014	
471.22516	56271	56278	
471.51572	55952	55924	
471.8063	55621	55635	
472.09686	55695	55731	
472.38742	56286	56217	
472.67798	55319	55459	
472.96857	56037	55947	
473.25912	55816	55857	
473.54968	55879	55831	
473.84024	56028	56103	
474.1308	56015	56090	
474.42136	56358	56359	
474.71191	56661	56584	
475.00244	55740	55775	
475.293	56330	56370	
475.58356	56246	56304	
475.87411	57833	57902	
476.16464	55812	55751	
476.4552	57489	57496	
476.74573	56596	56708	
477.03629	56350	56393	
477.32681	56688	56718	
477.61737	56192	56226	
477.9079	55806	55912	
478.19843	55596	55477	
478.48895	56389	56458	
478.77951	56205	56156	
479.07004	55652	55733	
479.36057	57309	57344	
479.65109	56987	56837	
479.94162	55994	55886	
480.23215	56793	56777	
480.52267	56376	56501	
480.81317	55946	55929	
481.1037	56107	56100	
481.39423	56116	56128	
481.68475	56669	56667	
