419.19147	27998	28022	27890	27998	
419.48227	27995	28002	27948	28041	
419.77307	28128	28099	28070	28075	
420.06387	28298	28304	28310	28339	
420.35468	29300	29330	29284	29210	
420.64548	28278	28205	28233	28277	
420.93628	28173	28147	28148	28139	
421.22705	28147	28168	28192	28230	
421.51785	28123	28194	28196	28165	
421.80865	27861	27900	27891	27861	
422.09943	28140	28182	28243	28204	
422.39023	28308	28279	28225	28234	
422.68103	28012	28024	28079	28039	
422.9718	28118	28155	28105	28132	
423.2626	27969	28016	28007	27980	
423.55338	29635	29714	29674	29676	
423.84415	28049	28006	28062	28037	
424.13495	28429	28400	28463	28412	
424.42572	28234	28244	28256	28253	
424.71649	28092	28026	28116	28018	
425.00729	28639	28731	28758	28669	
425.29807	27968	27932	27845	27903	
425.58884	28093	28122	28104	28107	
425.87961	29487	29491	29411	29551	
426.17038	27858	27824	27835	27832	
426.46115	27902	28016	28053	27941	
426.75192	27937	27921	27852	27843	
427.04269	28673	28641	28753	28724	
427.33347	28001	27969	28094	28076	
427.62424	28916	28884	28874	28911	
427.91501	28117	28071	28159	28156	
428.20578	28458	28447	28399	28475	
428.49655	27978	28053	27995	28037	
428.78732	28093	28109	28112	28121	
429.07806	28168	28310	28345	28211	
429.36884	28140	28098	28229	28217	
429.65961	27896	27829	27871	27853	
429.95035	28289	28286	28391	28383	
430.24112	28090	27985	28079	28002	
430.53186	28308	28248	28354	28323	
430.82263	27881	27867	27968	27975	
431.11337	27947	27908	27951	27979	
431.40414	27953	27742	27976	27992	
431.69489	28033	28022	28030	28132	
431.98563	27984	28001	28046	28100	
432.2764	28556	28501	28484	28616	
432.56714	27852	27874	27882	27976	
432.85788	28707	28622	28729	28742	
433.14862	28274	28265	28315	28224	
433.43936	28803	28768	28791	28836	
433.7301	28226	28235	28330	28299	
434.02084	28020	28016	28045	28105	
434.31158	28079	28145	28117	28229	
434.60233	27816	27761	27882	27881	
434.89307	28698	28846	28728	28741	
435.18381	28018	27910	27977	27961	
435.47455	28843	28906	28926	28896	
435.76529	27810	27873	27853	27870	
436.05603	28080	28110	28017	28119	
436.34674	27956	27953	27937	27952	
436.63748	29671	29647	29638	29580	
436.92822	28334	28385	28344	28362	
437.21893	28193	28174	28193	28189	
437.50967	28847	28871	28883	28960	
437.80038	28651	28642	28691	28700	
438.09113	28114	28022	28130	28041	
438.38184	27789	27770	27820	27741	
438.67258	28070	27981	28122	28015	
438.96329	28475	28514	28406	28499	
439.254	28352	28342	28302	28327	
439.54474	28013	28096	28034	28056	
439.83545	28079	28062	28075	28029	
440.12616	28386	28387	28345	28376	
440.41687	27966	27959	27902	27884	
440.70758	27970	28008	27844	27960	
440.99829	27794	27860	27855	27866	
441.289	28164	28261	28252	28159	
441.57971	28006	28113	28017	28041	
441.87042	29117	29077	29071	28990	
442.16113	28061	28038	28100	28103	
442.45184	27991	28115	28169	28033	
442.74255	28611	28637	28680	28694	
443.03326	28303	28336	28249	28191	
443.32394	28206	28258	28193	28240	
443.61465	28221	28220	28168	28179	
443.90536	28448	28325	28334	28334	
444.19604	27720	27788	27791	27837	
444.48676	28169	28148	28113	28165	
444.77747	28234	28238	28245	28256	
445.06815	27973	27995	28004	28088	
445.35883	27902	27937	27850	27918	
445.64954	28759	28733	28714	28801	
445.94022	27919	28027	27995	27884	
446.23093	28028	27971	27974	27942	
446.52161	27939	27898	27980	27969	
446.81229	28216	28112	28107	28149	
447.10297	28558	28466	28504	28530	
447.39365	28054	28099	28153	28103	
447.68433	27927	27859	27801	27791	
447.97504	28025	27981	27957	28004	
448.26572	28085	28088	28208	28190	
448.55637	29016	28913	28973	29017	
448.84705	28143	28133	28088	28050	
449.13773	28382	28379	28376	28357	
449.42841	28479	28530	28536	28563	
449.71909	27913	27930	27922	28073	
450.00977	28199	28176	28169	28230	
450.30042	27860	27980	27916	27955	
450.59109	28240	28304	28245	28274	
450.88177	28917	28886	29038	29010	
451.17242	29006	28908	28918	28963	
451.4631	27982	27959	28010	28068	
451.75375	27960	27967	27951	27975	
452.04443	27783	27791	27876	27801	
452.33508	28754	28845	28785	28821	
452.62576	28403	28350	28404	28367	
452.91641	28233	28237	28226	28268	
453.20706	27921	27801	27846	27925	
453.49771	27851	27877	27918	27936	
453.78839	29155	29097	29125	29198	
454.07904	28037	28003	28003	28063	
454.36969	28202	28213	28289	28335	
454.66034	28242	28189	28129	28367	
454.95099	27958	28011	27935	28041	
455.24164	28160	28062	28177	28108	
455.53229	28186	28137	28208	28274	
455.82294	28241	28130	28183	28280	
456.11356	28009	28024	28068	28067	
456.40421	28832	28774	28835	28897	
456.69485	28490	28429	28483	28496	
456.9855	29228	29108	29213	29209	
457.27612	28176	28092	28241	28239	
457.56677	28165	28096	28104	28098	
457.85742	28296	28317	28363	28232	
458.14804	28212	28192	28225	28187	
458.43869	28444	28458	28544	28533	
458.72931	28112	28048	27989	28070	
459.01993	30152	30102	30145	30148	
459.31058	28245	28244	28261	28271	
459.6012	27754	27790	27876	27853	
459.89182	28359	28322	28352	28325	
460.18243	28890	28862	28920	28972	
460.47308	28133	28231	28186	28095	
460.7637	28106	28061	28251	28135	
461.05432	28149	28165	28187	28186	
461.34494	28052	28105	28069	27999	
461.63556	27745	27718	27801	27784	
461.92618	27800	27939	27904	27838	
462.2168	28324	28378	28338	28361	
462.50739	29502	29576	29662	29650	
462.798	28386	28405	28373	28393	
463.08862	28370	28428	28389	28432	
463.37924	28273	28221	28268	28235	
463.66983	28301	28311	28266	28160	
463.96045	28089	28050	28049	27971	
464.25104	28171	28144	28099	28000	
464.54166	28054	28035	28089	28030	
464.83224	28049	28084	28099	28046	
465.12286	28178	28172	28139	28191	
465.41345	28244	28273	28227	28268	
465.70407	28484	28603	28489	28492	
465.99466	28664	28669	28627	28567	
466.28525	28167	28200	28129	28137	
466.57584	28202	28211	28202	28167	
466.86642	28044	27997	28059	28013	
467.15704	28370	28320	28264	28199	
467.44763	28073	28029	28126	28108	
467.73822	28763	28692	28736	28663	
468.02881	28102	28061	28083	27982	
468.31937	28337	28326	28293	28294	
468.60995	28232	28113	28180	28227	
468.90054	27977	27990	27987	27965	
469.19113	28013	27927	27978	27935	
469.48172	27855	27766	27802	27759	
469.77228	28697	28678	28610	28700	
470.06287	28006	28046	28046	28086	
470.35345	27909	27977	27992	27981	
470.64401	27848	27804	27851	27803	
470.9346	27902	27942	27949	27952	
471.22516	28066	28133	28157	28101	
471.51572	27978	27901	27985	27903	
471.8063	27832	27814	27790	27837	
472.09686	27870	27847	27819	27835	
472.38742	28080	28168	28178	28061	
472.67798	27755	27745	27778	27668	
472.96857	28051	27949	28014	28030	
473.25912	27955	27909	27861	27857	
473.54968	27941	27934	27927	27886	
473.84024	27997	27940	27954	27924	
474.1308	28041	27964	27988	28027	
474.42136	28161	28125	28155	28127	
474.71191	28297	28334	28276	28345	
475.00244	27895	27861	27869	27955	
475.293	28178	28129	28141	28221	
475.58356	28092	28108	28167	28130	
475.87411	28928	28956	28882	28993	
476.16464	27915	27922	27843	27951	
476.4552	28780	28761	28726	28846	
476.74573	28341	28306	28377	28418	
477.03629	28239	28149	28191	28271	
477.32681	28392	28376	28363	28474	
477.61737	28116	28097	28134	28123	
477.9079	27899	27882	27963	27989	
478.19843	27761	27781	27828	27868	
478.48895	28311	28241	28315	28314	
478.77951	28078	28094	28091	28163	
479.07004	27884	27874	27846	27889	
479.36057	28537	28632	28690	28766	
479.65109	28441	28419	28445	28449	
479.94162	27938	27956	28028	28011	
480.23215	28353	28340	28344	28474	
480.52267	28273	28210	28284	28306	
480.81317	27976	28004	27934	27994	
481.1037	28031	27976	28114	28054	
481.39423	28059	28083	28070	28081	
481.68475	28280	28367	28371	28320	
481.97525	28172	28213	28246	28242	
482.26578	28375	28351	28282	28428	
482.55627	28558	28542	28557	28609	
482.8468	28227	28251	28249	28296	
483.1373	28293	28311	28295	28365	
483.42783	28373	28333	28347	28396	
483.71832	28032	27977	27992	27937	
484.00882	28532	28508	28496	28495	
484.29935	28796	28813	28774	28713	
484.58984	28391	28256	28295	28243	
484.88034	28124	28007	28002	28016	
485.17084	28695	28622	28605	28593	
485.46133	28267	28128	28037	28078	
485.75183	28163	28089	27951	27983	
486.04233	28819	28735	28577	28566	
486.33282	29249	29078	29034	28934	
486.62332	28975	28769	28802	28844	
486.91379	28245	28116	27969	27945	
487.20428	27932	27864	27849	27781	
487.49478	29407	29167	29118	29026	
487.78528	28385	28126	28070	28033	
488.07574	28544	28283	28189	28112	
488.36624	28315	28047	27935	27867	
488.65671	28325	28053	27982	27895	
488.9472	29168	28938	28855	28753	
489.23767	28761	28483	28300	28253	
489.52814	28644	28330	28170	28203	
489.81863	28756	28436	28324	28278	
490.1091	28299	27962	27844	27769	
490.39957	29129	28842	28655	28565	
490.69003	28781	28492	28262	28141	
490.9805	28908	28523	28285	28228	
491.27097	28579	28332	27986	27901	
491.56143	28786	28346	28123	28000	
491.8519	28690	28286	27974	27940	
492.14236	28777	28279	28102	27881	
492.43283	29305	28776	28534	28422	
492.72327	29005	28578	28268	28172	
493.01373	28963	28407	28043	28047	
493.3042	29893	29284	29068	28895	
493.59464	28737	28203	27873	27781	
493.8851	29129	28563	28268	28164	
494.17554	28876	28352	27910	27814	
494.466	29704	28907	28595	28549	
494.75644	29098	28365	28136	27998	
495.04691	29147	28390	28105	27983	
495.33734	29349	28691	28207	28098	
495.62778	29253	28465	28006	27938	
495.91821	29271	28422	28079	27916	
496.20865	30021	29081	28707	28678	
496.49911	30454	29483	29132	29029	
496.78955	29458	28403	28038	27873	
497.07999	30158	29102	28719	28614	
497.37039	30066	29070	28649	28555	
497.66083	29672	28632	28119	28105	
497.95126	30298	29162	28757	28513	
498.2417	29522	28464	27946	27887	
498.53214	30672	29628	29236	29069	
498.82254	30102	28889	28504	28301	
499.11298	29873	28793	28355	28162	
499.40338	29989	28798	28324	28161	
499.69382	29827	28763	28265	28041	
499.98422	30319	29083	28618	28464	
500.27466	30917	29705	29186	29039	
500.56506	30205	28900	28298	28256	
500.85547	30195	28897	28196	28055	
501.1459	30311	29020	28387	28185	
501.43631	31355	29929	29438	29333	
501.72672	30084	28530	27964	27836	
502.01712	30245	28572	28130	27912	
502.30753	30212	28654	28138	27997	
502.59793	30544	28892	28489	28290	
502.88834	30567	28938	28537	28227	
503.17874	30639	29142	28530	28338	
503.46912	30848	29222	28683	28527	
503.75952	30888	29121	28599	28378	
504.04993	30741	28914	28402	28337	
504.3403	31562	29884	29324	29139	
504.63071	30799	29120	28578	28465	
504.92111	30705	28943	28317	28285	
505.21149	30403	28680	28110	27966	
505.50186	30463	28792	28240	28081	
505.79227	31053	29278	28825	28691	
506.08264	32281	30406	29926	29671	
506.37302	30675	28904	28401	28176	
506.66342	30714	28985	28429	28292	
506.9538	30857	28914	28417	28223	
507.24417	30718	28794	28281	28176	
507.53455	30889	28959	28452	28253	
507.82492	31313	29225	28674	28505	
508.1153	31336	29368	28830	28666	
508.40567	30776	28889	28268	28240	
508.69601	30902	29119	28562	28326	
508.98639	31242	29178	28643	28463	
509.27676	31210	29070	28441	28263	
509.56714	31129	29023	28484	28241	
509.85748	31134	29048	28499	28262	
510.14786	31364	29198	28622	28417	
510.4382	32121	29726	29207	29037	
510.72858	31706	29618	28924	28767	
511.01892	31149	28882	28316	28137	
511.30927	30941	28718	28214	27990	
511.59964	30769	28585	28105	27944	
511.88998	31303	28941	28447	28168	
512.1803	31052	28661	28047	27886	
512.47064	31350	29087	28575	28343	
512.76105	31264	28996	28438	28246	
513.05139	31371	28941	28443	28153	
513.34167	31618	29187	28720	28500	
513.63202	31337	28820	28309	28034	
513.92236	32035	29535	28969	28823	
514.21271	31442	28924	28398	28200	
514.50305	31122	28647	28135	27906	
514.7934	30979	28695	28139	27927	
515.08374	31222	28937	28344	28188	
515.37402	31716	29445	28826	28620	
515.66437	32086	29602	28983	28824	
515.95471	32009	29301	28879	28597	
516.24506	31751	29018	28505	28389	
516.53534	31565	28856	28212	28066	
516.82568	32305	29597	29143	28832	
517.11597	31648	29058	28585	28390	
517.40631	31660	28924	28513	28249	
517.69666	31605	28768	28260	27991	
517.98694	31861	29095	28612	28372	
518.27728	34018	31301	30713	30528	
518.56757	31486	28727	28101	27982	
518.85785	32056	29122	28563	28460	
519.14819	32825	29918	29300	29184	
519.43848	31767	28844	28139	27975	
519.72876	31569	28696	28107	27957	
520.0191	31794	28948	28430	28186	
520.30939	31937	29095	28535	28312	
520.59967	32037	28940	28482	28328	
520.89001	31722	28855	28261	28114	
521.1803	32006	29355	28691	28574	
521.47058	31673	28695	28246	28057	
521.76086	32159	29087	28691	28486	
522.05115	31566	28575	28148	28022	
522.34143	31703	28706	28239	28149	
522.63171	32246	29224	28729	28508	
522.922	32582	29522	29080	28902	
523.21228	31650	28694	28171	28043	
523.50256	31820	28577	27990	27933	
523.79285	32136	28896	28372	28375	
524.08313	32014	28982	28417	28303	
524.37341	32915	29707	29326	29050	
524.6637	32134	28936	28499	28308	
524.95398	32882	29788	29417	29359	
525.2442	32186	29069	28632	28464	
525.53448	31916	28672	28121	28062	
525.82477	32199	28876	28344	28291	
526.11505	32086	28666	28265	28174	
526.40527	32002	28691	28262	28186	
526.69556	32266	28791	28347	28162	
526.98584	32484	29113	28604	28497	
527.27606	32494	29009	28567	28365	
527.56635	32029	28718	28199	28109	
527.85657	32122	28666	28187	28138	
528.14685	32092	28581	28060	28099	
528.43707	32226	28592	28097	28037	
528.72736	32060	28601	28103	27978	
529.01758	33057	29464	28998	28919	
529.3078	32712	29096	28612	28546	
529.59808	32740	29075	28535	28522	
529.88831	32394	28667	28304	28196	
530.17853	32867	29212	28730	28676	
530.46881	33014	29231	28845	28715	
530.75903	32413	28565	28179	28131	
531.04926	32673	28819	28445	28252	
531.33948	32621	28643	28281	28211	
531.6297	32770	28824	28306	28235	
531.91992	32634	28561	28245	28202	
532.21014	33319	29275	28815	28759	
532.50043	32496	28615	28158	27983	
532.79065	33423	29216	28800	28663	
533.08087	32934	28610	28216	28087	
533.37103	33363	29062	28767	28542	
533.66125	32916	28589	28286	28013	
533.95148	33681	29352	28936	28744	
534.2417	33065	28783	28349	28271	
534.53192	32787	28565	27996	27934	
534.82214	33922	29726	29304	29160	
535.11237	32812	28686	28324	28177	
535.40253	33342	29051	28584	28545	
535.69275	33008	28578	28171	28079	
535.98297	33336	29054	28735	28541	
536.27313	33018	28548	28046	28067	
536.56335	34718	30220	29756	29605	
536.85358	33662	29175	28770	28529	
537.14374	33094	28523	28157	28070	
537.43396	33035	28504	28106	28006	
537.72412	33391	28844	28447	28286	
538.01434	33166	28772	28413	28282	
538.3045	32855	28499	28099	28014	
538.59473	32908	28539	28183	28031	
538.88489	33168	28713	28380	28202	
539.17505	34246	29260	28913	28767	
539.46527	33551	28499	28239	28136	
539.75543	33252	28675	28251	28118	
540.04559	33277	28653	28259	28154	
540.33575	34038	29169	28841	28632	
540.62598	33370	28606	28285	28123	
540.91614	34031	29066	28681	28577	
541.2063	34741	29749	29425	29348	
541.49646	34440	29517	29205	29059	
541.78662	32922	28216	27915	27744	
542.07678	33309	28453	28130	27975	
542.36694	33379	28621	28265	28213	
542.6571	33904	29030	28670	28603	
542.94727	34043	28995	28609	28528	
543.23743	33811	28960	28588	28423	
543.52759	33566	28839	28407	28306	
543.81775	34498	29450	29071	29069	
544.10785	33941	28698	28482	28346	
544.39801	33505	28516	28200	28095	
544.68817	33835	28584	28269	28127	
544.97833	33446	28141	27877	27748	
545.26843	33723	28357	27995	27909	
545.55859	33972	28722	28355	28397	
545.84875	33859	28654	28252	28326	
546.13885	34051	28766	28406	28335	
546.42902	33887	28776	28463	28405	
546.71918	33655	28282	28021	27918	
547.00928	34254	28886	28601	28555	
547.29938	34109	28628	28378	28259	
547.58954	34021	28766	28427	28338	
547.87964	34326	28875	28571	28492	
548.1698	34489	28832	28638	28476	
548.4599	34356	28614	28251	28215	
548.75	34289	28721	28274	28306	
549.04016	34289	28548	28295	28210	
549.33026	34372	28775	28521	28380	
549.62036	33900	28328	28008	27909	
549.91046	34999	29354	29075	28994	
550.20062	34165	28522	28235	28172	
550.49072	34247	28625	28253	28217	
550.78082	35226	29375	29199	29091	
551.07092	33916	28318	28099	28054	
551.36102	34625	28797	28571	28592	
551.65112	34761	28818	28580	28584	
551.94122	34254	28226	27973	28054	
552.23132	37529	31442	31170	31200	
552.52142	35373	29312	29100	29017	
552.81152	35127	28899	28592	28583	
553.10156	35050	28681	28410	28407	
553.39166	35610	29296	28977	29048	
553.68176	34955	28695	28388	28435	
553.97186	35535	29385	29137	29127	
554.26196	34753	28739	28527	28464	
554.552	34997	28850	28593	28512	
554.8421	34980	28511	28298	28197	
555.13214	34864	28485	28217	28278	
555.42224	35106	28486	28324	28310	
555.71234	36069	29413	29192	29202	
556.00238	34837	28168	27890	27864	
556.29248	35159	28483	28268	28325	
556.58252	35608	28723	28607	28565	
556.87256	34966	28269	28015	28108	
557.16266	35811	29178	29044	28955	
557.4527	35686	28896	28706	28600	
557.7428	35280	28607	28377	28295	
558.03284	35174	28458	28240	28157	
558.32288	35710	28763	28614	28542	
558.61292	35866	28971	28676	28609	
558.90302	35426	28326	28117	28118	
559.19305	36015	28857	28684	28583	
559.48309	35538	28457	28233	28140	
559.77313	35912	28795	28459	28454	
560.06317	36380	28859	28696	28641	
560.35321	35953	28340	28066	27990	
560.64325	36233	28425	28130	28074	
560.93329	36530	28718	28455	28345	
561.22333	36156	28284	28013	27933	
561.51337	36187	28363	28263	28093	
561.80341	36567	28794	28472	28457	
562.09344	37354	29332	29133	29055	
562.38342	36474	28554	28170	28167	
562.67346	36386	28415	28158	28093	
562.9635	35979	28138	27795	27706	
563.25354	37259	29146	28741	28801	
563.54352	36671	28348	28031	28021	
563.83356	36530	28329	28005	28003	
564.1236	37707	29042	28847	28873	
564.41357	37012	28525	28258	28124	
564.70361	37364	29020	28835	28703	
564.99359	37222	28618	28439	28290	
565.28363	37001	28266	28061	27984	
565.57361	37193	28481	28261	28122	
565.86359	36947	28296	28029	27888	
566.15363	37495	28746	28544	28409	
566.4436	37776	28746	28544	28385	
566.73358	37459	28329	27968	27981	
567.02362	38900	29585	29490	29320	
567.3136	37561	28399	28122	28049	
567.60358	37388	28086	27773	27735	
567.89355	37579	27934	27745	27692	
568.18353	37602	28120	27974	27741	
568.47357	38094	28595	28226	28205	
568.76355	38562	28807	28558	28469	
569.05353	38492	28537	28344	28289	
569.34351	38493	28632	28427	28420	
569.63348	38581	28478	28292	28283	
569.92346	38579	28455	28170	28180	
570.21338	38916	28484	28233	28206	
570.50336	38960	28435	28223	28284	
570.79333	39228	28626	28433	28497	
571.08331	39030	28586	28338	28319	
571.37329	38986	28673	28451	28334	
571.66321	38865	28471	28232	28245	
571.95319	39147	28667	28477	28424	
572.24316	40428	29792	29539	29343	
572.53308	39953	29041	28786	28680	
572.82306	39297	28459	28292	28157	
573.11304	39490	28538	28253	28216	
573.40295	40130	28935	28608	28595	
573.69293	40198	28667	28502	28503	
573.98285	39678	28202	27898	27965	
574.27283	40095	28381	28280	28155	
574.56274	39904	28379	28196	28148	
574.85266	40201	28586	28362	28350	
575.14264	40405	28644	28436	28454	
575.43256	40854	28984	28771	28826	
575.72247	40120	28199	28053	28084	
576.01239	41507	29676	29639	29571	
576.30237	41293	29247	29125	29045	
576.59229	40513	28349	28034	28045	
576.8822	41862	29398	29161	29205	
577.17212	40650	28336	27998	28036	
577.46204	40629	28217	28025	28017	
577.75195	40633	28413	28158	28210	
578.04187	40890	28407	28086	28185	
578.33179	41469	28463	28362	28411	
578.6217	42158	29152	28968	28972	
578.91162	40843	28210	28000	27965	
579.20154	41285	28153	28043	27985	
579.49139	41182	28118	27947	27954	
579.78131	41715	28520	28346	28394	
580.07123	41368	28344	28069	28142	
580.36115	41936	28952	28723	28783	
580.651	41435	28510	28310	28342	
580.94092	41476	28240	28116	27948	
581.23077	41562	28376	28293	28213	
581.52069	41772	28893	28716	28723	
581.81061	41263	28423	28264	28201	
582.10046	41884	28661	28480	28432	
582.39032	42473	28954	28790	28675	
582.68024	41772	28297	28171	28129	
582.97009	41980	28254	28157	28059	
583.26001	41962	28389	28118	28161	
583.54987	42312	28745	28639	28589	
583.83972	42086	28048	27896	27902	
584.12958	42569	28753	28621	28506	
584.41949	42323	28669	28374	28333	
584.70935	41963	28457	28296	28226	
584.99921	42059	28147	27960	27955	
585.28906	42278	28390	28154	28084	
585.57892	42455	28446	28124	28132	
585.86877	42523	28664	28392	28425	
586.15863	42305	28442	28234	28135	
586.44849	41960	28014	27921	27878	
586.73834	42213	28718	28493	28377	
587.0282	41728	28090	27938	27918	
587.31805	42308	28537	28466	28267	
587.60791	42199	28297	27980	27961	
587.89771	42557	28251	28123	27983	
588.18756	42744	28562	28368	28311	
588.47742	43032	29172	28965	28884	
588.76727	42305	28404	28105	28009	
589.05707	42341	28613	28436	28447	
589.34692	41782	28185	28014	27977	
589.63672	43042	29223	28984	29036	
589.92657	43036	29224	28938	28966	
590.21637	42462	28507	28280	28260	
590.50623	43076	28970	28808	28747	
590.79602	42867	28717	28545	28439	
591.08588	42774	28690	28345	28337	
591.37567	42758	28971	28777	28759	
591.66547	42442	28428	28132	28070	
591.95532	42186	28271	28037	28111	
592.24512	41936	28225	28157	27959	
592.53491	43436	29522	29249	29229	
592.82471	43084	28837	28615	28588	
593.1145	42631	28278	28062	28035	
593.40436	42945	28976	28755	28709	
593.69415	42090	28190	27975	27998	
593.98395	41945	28043	27979	27951	
594.27374	42323	28637	28476	28415	
594.56354	41761	28132	27934	27913	
594.85333	41964	28451	28329	28267	
595.14307	41972	28550	28312	28339	
595.43286	42482	28644	28474	28483	
595.72266	41948	28233	28096	28043	
596.01245	42296	28537	28368	28386	
596.30225	42000	28346	28178	28155	
596.59198	42077	28438	28417	28276	
596.88177	42296	28667	28445	28432	
597.17157	42204	28173	28063	27984	
597.4613	42596	28708	28555	28537	
597.7511	41782	28229	28045	27991	
598.04083	42228	28695	28530	28592	
598.33063	42292	28738	28490	28457	
598.62036	41780	28339	28244	28110	
598.91016	41809	28391	28310	28253	
599.19989	42131	28259	28104	28119	
599.48962	42436	28550	28536	28415	
599.77942	41927	28276	28117	28197	
600.06915	42040	28531	28410	28377	
600.35889	41557	28167	28012	28051	
600.64862	41664	28553	28273	28442	
600.93835	42447	28893	28767	29814	
601.22815	41935	28246	28108	28442	
601.51788	41938	28229	28093	28190	
601.80762	42641	29000	28912	28929	
602.09735	41881	28297	28275	28236	
602.38708	42160	28480	28367	28394	
602.67682	42194	28249	28221	28192	
602.96655	42813	28925	28854	28876	
603.25623	41671	28185	28013	28084	
603.54596	41628	28135	28109	28142	
603.83569	42018	28782	28729	28771	
604.12543	41822	28308	28207	28190	
604.4151	41959	28446	28333	28351	
604.70483	41550	28046	28004	27976	
604.99457	41989	28395	28396	28326	
605.28424	42088	28261	28068	28093	
605.57397	42322	28501	28433	28417	
605.86365	41938	28441	28384	28390	
606.15338	42395	28955	28832	28769	
606.44305	41853	28248	28180	28172	
606.73279	42439	29072	28880	28826	
607.02246	41453	28130	28151	28089	
607.31213	41544	28189	28083	28025	
607.60187	41769	28235	28181	28115	
607.89154	41755	28432	28242	28212	
608.18121	41888	28347	28250	28279	
